273114
369352
382635
291042
309017
384433
240714
288678
294191
271332
290943
329841
249723
236296
283124
258214
273808
242962
383856
299093
181932
265387
246182
279509
189028
345210
245829
271161
324683
280019
16048
383829
382168
209127
194175
314493
195984
249178
266164
249894
184311
382633
362889
261527
231560
305314
375714
227195
384119
309629
243765
233083
232316
259606
309013
315449
277029
233086
332425
256205
272204
316655
262626
198738
262397
308899
323835
266550
295161
369353
322648
273237
305530
197198
382739
309014
243097
261866
234982
306178
246399
249147
269079
245741
365801
240541
304520
381771
190046
322179
181797
316929
313248
237425
373342
272341
244723
249641
309211
315026
341742
293594
314758
322304
332258
383883
384452
322216
384431
304525
279114
311812
295985
364187
186991
311022
246219
174799
296907
308789
316652
285343
375720
258566
262444
276447
302683
304524
243104
297672
295991
375293
300381
306853
383998
243172
261807
223567
259485
226949
274833
306211
135263
174957
316078
379609
280100
253887
253604
196365
255672
384414
188754
313478
315992
291071
184696
205742
306792
272229
195902
297620
180215
242942
205707
287103
384114
196866
384456
228074
236190
315823
267199
201768
297699
289671
306988
274604
297387
316822
261238
251834
364814
297594
383958
272651
138596
295837
252962
233122
317270
298550
228807
251089
256888
309611
210311
274509
322223
375731
190981
375331
233154
369363
289749
181763
174594
297566
309166
205655
318976
232337
384415
307075
373410
375328
262284
273704
265309
383978
322251
308491
314958
375722
258590
299113
264579
223786
188317
364416
354746
316049
383977
294830
381776
363408
316812
256395
276615
296854
262624
294162
369245
289196
343504
254677
259297
345437
205973
316779
316819
284408
227111
206673
186875
382640
205926
272993
375721
313216
276696
194127
297565
308386
278572
304200
241305
291164
270620
299136
230778
381763
298745
223830
384132
306489
315953
312708
200395
297748
274462
